Id_point;Position X;Position Y;X_L2E;Y_L2E;X_L93;Y_L93;Longitude;Latitude;Altitude (m);
4528;95;31;820000;1865000; 866346.432 ; 6296991.578 ; 5.06524820 ; 43.75236723 ;128; 
4529;96;31;828000;1865000; 874337.546 ; 6296923.198 ; 5.16438881 ; 43.74982646 ;175; 
4530;97;31;836000;1865000; 882328.658 ; 6296854.771 ; 5.26352043 ; 43.74719507 ;199; 
4531;98;31;844000;1865000; 890319.768 ; 6296786.299 ; 5.36264274 ; 43.74447304 ;222; 
4532;99;31;852000;1865000; 898310.876 ; 6296717.779 ; 5.46175542 ; 43.74166041 ;290; 
4533;100;31;860000;1865000; 906301.982 ; 6296649.214 ; 5.56085816 ; 43.73875718 ;334; 
4534;101;31;868000;1865000; 914293.085 ; 6296580.602 ; 5.65995064 ; 43.73576336 ;417; 
4535;102;31;876000;1865000; 922284.186 ; 6296511.943 ; 5.75903256 ; 43.73267898 ;303; 
4536;103;31;884000;1865000; 930275.285 ; 6296443.239 ; 5.85810360 ; 43.72950405 ;373; 
4537;104;31;892000;1865000; 938266.382 ; 6296374.487 ; 5.95716344 ; 43.72623858 ;479; 
4538;105;31;900000;1865000; 946257.476 ; 6296305.690 ; 6.05621178 ; 43.72288258 ;496; 
4539;106;31;908000;1865000; 954248.567 ; 6296236.846 ; 6.15524830 ; 43.71943609 ;598; 
4540;107;31;916000;1865000; 962239.656 ; 6296167.955 ; 6.25427269 ; 43.71589911 ;886; 
4541;108;31;924000;1865000; 970230.742 ; 6296099.018 ; 6.35328464 ; 43.71227166 ;926; 
4542;109;31;932000;1865000; 978221.825 ; 6296030.035 ; 6.45228383 ; 43.70855376 ;925; 
4543;110;31;940000;1865000; 986212.906 ; 6295961.006 ; 6.55126995 ; 43.70474542 ;908; 
4544;111;31;948000;1865000; 994203.984 ; 6295891.930 ; 6.65024270 ; 43.70084667 ;1034; 
4545;112;31;956000;1865000; 1002195.059 ; 6295822.807 ; 6.74920176 ; 43.69685753 ;785; 
4546;113;31;964000;1865000; 1010186.131 ; 6295753.639 ; 6.84814682 ; 43.69277801 ;806; 
4547;114;31;972000;1865000; 1018177.200 ; 6295684.424 ; 6.94707757 ; 43.68860814 ;630; 
4548;115;31;980000;1865000; 1026168.265 ; 6295615.163 ; 7.04599369 ; 43.68434794 ;269; 
4549;116;31;988000;1865000; 1034159.328 ; 6295545.855 ; 7.14489489 ; 43.67999742 ;85; 
4550;117;31;996000;1865000; 1042150.388 ; 6295476.501 ; 7.24378085 ; 43.67555661 ;23; 
4551;118;31;1004000;1865000; 1050141.444 ; 6295407.101 ; 7.34265125 ; 43.67102553 ;1; 
4606;30;32;300000;1873000; 346987.899 ; 6309327.693 ; -1.38776594 ; 43.79467046 ;14; 
4607;31;32;308000;1873000; 354979.062 ; 6309262.337 ; -1.28859312 ; 43.79803200 ;27; 
4608;32;32;316000;1873000; 362970.228 ; 6309196.934 ; -1.18940874 ; 43.80130290 ;54; 
4609;33;32;324000;1873000; 370961.395 ; 6309131.484 ; -1.09021313 ; 43.80448315 ;70; 
4610;34;32;332000;1873000; 378952.563 ; 6309065.988 ; -0.99100658 ; 43.80757272 ;59; 
4611;35;32;340000;1873000; 386943.734 ; 6309000.446 ; -0.89178942 ; 43.81057161 ;31; 
4612;36;32;348000;1873000; 394934.906 ; 6308934.857 ; -0.79256196 ; 43.81347980 ;41; 
4613;37;32;356000;1873000; 402926.080 ; 6308869.221 ; -0.69332452 ; 43.81629727 ;68; 
4614;38;32;364000;1873000; 410917.255 ; 6308803.540 ; -0.59407741 ; 43.81902402 ;74; 
4615;39;32;372000;1873000; 418908.431 ; 6308737.811 ; -0.49482095 ; 43.82166002 ;76; 
4616;40;32;380000;1873000; 426899.609 ; 6308672.036 ; -0.39555544 ; 43.82420526 ;92; 
4617;41;32;388000;1873000; 434890.789 ; 6308606.214 ; -0.29628122 ; 43.82665974 ;102; 
4618;42;32;396000;1873000; 442881.969 ; 6308540.346 ; -0.19699858 ; 43.82902343 ;105; 
4619;43;32;404000;1873000; 450873.151 ; 6308474.432 ; -0.09770786 ; 43.83129633 ;110; 
4620;44;32;412000;1873000; 458864.334 ; 6308408.471 ; 0.00159064 ; 43.83347843 ;137; 
4621;45;32;420000;1873000; 466855.518 ; 6308342.463 ; 0.10089660 ; 43.83556971 ;161; 
4622;46;32;428000;1873000; 474846.703 ; 6308276.409 ; 0.20020970 ; 43.83757017 ;151; 
4623;47;32;436000;1873000; 482837.889 ; 6308210.308 ; 0.29952963 ; 43.83947979 ;147; 
4624;48;32;444000;1873000; 490829.076 ; 6308144.161 ; 0.39885607 ; 43.84129857 ;130; 
4625;49;32;452000;1873000; 498820.264 ; 6308077.967 ; 0.49818871 ; 43.84302649 ;171; 
4626;50;32;460000;1873000; 506811.452 ; 6308011.726 ; 0.59752722 ; 43.84466355 ;134; 
4627;51;32;468000;1873000; 514802.641 ; 6307945.440 ; 0.69687129 ; 43.84620974 ;132; 
4628;52;32;476000;1873000; 522793.831 ; 6307879.106 ; 0.79622061 ; 43.84766505 ;156; 
4629;53;32;484000;1873000; 530785.022 ; 6307812.726 ; 0.89557485 ; 43.84902947 ;163; 
4630;54;32;492000;1873000; 538776.213 ; 6307746.299 ; 0.99493369 ; 43.85030300 ;161; 
4631;55;32;500000;1873000; 546767.405 ; 6307679.826 ; 1.09429684 ; 43.85148564 ;194; 
4632;56;32;508000;1873000; 554758.597 ; 6307613.306 ; 1.19366395 ; 43.85257736 ;131; 
4633;57;32;516000;1873000; 562749.789 ; 6307546.740 ; 1.29303472 ; 43.85357818 ;129; 
4634;58;32;524000;1873000; 570740.982 ; 6307480.127 ; 1.39240883 ; 43.85448808 ;132; 
4635;59;32;532000;1873000; 578732.175 ; 6307413.468 ; 1.49178597 ; 43.85530707 ;122; 
4636;60;32;540000;1873000; 586723.368 ; 6307346.762 ; 1.59116580 ; 43.85603513 ;176; 
4637;61;32;548000;1873000; 594714.561 ; 6307280.009 ; 1.69054803 ; 43.85667226 ;184; 
4638;62;32;556000;1873000; 602705.755 ; 6307213.210 ; 1.78993232 ; 43.85721846 ;144; 
4639;63;32;564000;1873000; 610696.948 ; 6307146.364 ; 1.88931836 ; 43.85767372 ;170; 
4640;64;32;572000;1873000; 618688.142 ; 6307079.472 ; 1.98870584 ; 43.85803805 ;203; 
4641;65;32;580000;1873000; 626679.335 ; 6307012.533 ; 2.08809443 ; 43.85831145 ;224; 
4642;66;32;588000;1873000; 634670.528 ; 6306945.547 ; 2.18748382 ; 43.85849390 ;260; 
4643;67;32;596000;1873000; 642661.721 ; 6306878.515 ; 2.28687369 ; 43.85858542 ;354; 
4644;68;32;604000;1873000; 650652.914 ; 6306811.437 ; 2.38626372 ; 43.85858599 ;500; 
4645;69;32;612000;1873000; 658644.106 ; 6306744.312 ; 2.48565360 ; 43.85849563 ;610; 
4646;70;32;620000;1873000; 666635.298 ; 6306677.140 ; 2.58504300 ; 43.85831432 ;612; 
4647;71;32;628000;1873000; 674626.489 ; 6306609.922 ; 2.68443161 ; 43.85804208 ;489; 
4648;72;32;636000;1873000; 682617.680 ; 6306542.657 ; 2.78381911 ; 43.85767889 ;448; 
4649;73;32;644000;1873000; 690608.870 ; 6306475.345 ; 2.88320519 ; 43.85722477 ;466; 
4650;74;32;652000;1873000; 698600.060 ; 6306407.987 ; 2.98258951 ; 43.85667972 ;571; 
